id,path,target
CWI (216),./data/CWI/CWI (216).png,1
CI (89),./data/CI/CI (89).png,0
CI (186),./data/CI/CI (186).png,0
SOI (325),./data/SOI/SOI (325).png,3
CWI (938),./data/CWI/CWI (938).png,1
CI (932),./data/CI/CI (932).png,0
MCWI (938),./data/MCWI/MCWI (938).png,2
MCWI (919),./data/MCWI/MCWI (919).png,2
CI (1160),./data/CI/CI (1160).png,0
CI (75),./data/CI/CI (75).png,0
CI (69),./data/CI/CI (69).png,0
CWI (1025),./data/CWI/CWI (1025).png,1
CI (738),./data/CI/CI (738).png,0
CI (945),./data/CI/CI (945).png,0
MCWI (520),./data/MCWI/MCWI (520).png,2
CWI (592),./data/CWI/CWI (592).png,1
SOI (541),./data/SOI/SOI (541).png,3
SOI (465),./data/SOI/SOI (465).png,3
CWI (235),./data/CWI/CWI (235).png,1
CWI (124),./data/CWI/CWI (124).png,1
MCWI (614),./data/MCWI/MCWI (614).png,2
CI (1147),./data/CI/CI (1147).png,0
SOI (1107),./data/SOI/SOI (1107).png,3
CWI (134),./data/CWI/CWI (134).png,1
CI (294),./data/CI/CI (294).png,0
MCWI (753),./data/MCWI/MCWI (753).png,2
MCWI (557),./data/MCWI/MCWI (557).png,2
SOI (1127),./data/SOI/SOI (1127).png,3
CI (1148),./data/CI/CI (1148).png,0
CWI (892),./data/CWI/CWI (892).png,1
CI (283),./data/CI/CI (283).png,0
CWI (64),./data/CWI/CWI (64).png,1
CI (682),./data/CI/CI (682).png,0
CI (455),./data/CI/CI (455).png,0
CI (509),./data/CI/CI (509).png,0
SOI (135),./data/SOI/SOI (135).png,3
CI (343),./data/CI/CI (343).png,0
CWI (47),./data/CWI/CWI (47).png,1
CI (408),./data/CI/CI (408).png,0
MCWI (372),./data/MCWI/MCWI (372).png,2
CI (811),./data/CI/CI (811).png,0
SOI (959),./data/SOI/SOI (959).png,3
CWI (16),./data/CWI/CWI (16).png,1
CWI (542),./data/CWI/CWI (542).png,1
MCWI (312),./data/MCWI/MCWI (312).png,2
MCWI (1071),./data/MCWI/MCWI (1071).png,2
CI (897),./data/CI/CI (897).png,0
MCWI (429),./data/MCWI/MCWI (429).png,2
SOI (1152),./data/SOI/SOI (1152).png,3
MCWI (481),./data/MCWI/MCWI (481).png,2
CWI (362),./data/CWI/CWI (362).png,1
SOI (515),./data/SOI/SOI (515).png,3
MCWI (1070),./data/MCWI/MCWI (1070).png,2
CWI (1122),./data/CWI/CWI (1122).png,1
CI (513),./data/CI/CI (513).png,0
MCWI (259),./data/MCWI/MCWI (259).png,2
MCWI (188),./data/MCWI/MCWI (188).png,2
CI (557),./data/CI/CI (557).png,0
CI (197),./data/CI/CI (197).png,0
CI (3),./data/CI/CI (3).png,0
CWI (757),./data/CWI/CWI (757).png,1
SOI (1086),./data/SOI/SOI (1086).png,3
MCWI (664),./data/MCWI/MCWI (664).png,2
MCWI (151),./data/MCWI/MCWI (151).png,2
SOI (1135),./data/SOI/SOI (1135).png,3
SOI (160),./data/SOI/SOI (160).png,3
CWI (361),./data/CWI/CWI (361).png,1
CI (944),./data/CI/CI (944).png,0
SOI (991),./data/SOI/SOI (991).png,3
CWI (59),./data/CWI/CWI (59).png,1
CI (134),./data/CI/CI (134).png,0
CI (340),./data/CI/CI (340).png,0
CWI (929),./data/CWI/CWI (929).png,1
SOI (1044),./data/SOI/SOI (1044).png,3
MCWI (1199),./data/MCWI/MCWI (1199).png,2
CWI (60),./data/CWI/CWI (60).png,1
CI (346),./data/CI/CI (346).png,0
MCWI (821),./data/MCWI/MCWI (821).png,2
SOI (793),./data/SOI/SOI (793).png,3
MCWI (223),./data/MCWI/MCWI (223).png,2
CWI (148),./data/CWI/CWI (148).png,1
SOI (1011),./data/SOI/SOI (1011).png,3
SOI (58),./data/SOI/SOI (58).png,3
SOI (1182),./data/SOI/SOI (1182).png,3
SOI (930),./data/SOI/SOI (930).png,3
CI (556),./data/CI/CI (556).png,0
MCWI (797),./data/MCWI/MCWI (797).png,2
CWI (152),./data/CWI/CWI (152).png,1
SOI (121),./data/SOI/SOI (121).png,3
CWI (1185),./data/CWI/CWI (1185).png,1
MCWI (1068),./data/MCWI/MCWI (1068).png,2
CWI (468),./data/CWI/CWI (468).png,1
MCWI (176),./data/MCWI/MCWI (176).png,2
CI (825),./data/CI/CI (825).png,0
CWI (15),./data/CWI/CWI (15).png,1
CWI (188),./data/CWI/CWI (188).png,1
SOI (606),./data/SOI/SOI (606).png,3
SOI (124),./data/SOI/SOI (124).png,3
CI (322),./data/CI/CI (322).png,0
SOI (91),./data/SOI/SOI (91).png,3
CWI (245),./data/CWI/CWI (245).png,1
SOI (779),./data/SOI/SOI (779).png,3
CI (1180),./data/CI/CI (1180).png,0
CWI (1168),./data/CWI/CWI (1168).png,1
SOI (215),./data/SOI/SOI (215).png,3
CI (1117),./data/CI/CI (1117).png,0
SOI (1032),./data/SOI/SOI (1032).png,3
MCWI (1131),./data/MCWI/MCWI (1131).png,2
SOI (279),./data/SOI/SOI (279).png,3
MCWI (427),./data/MCWI/MCWI (427).png,2
CI (174),./data/CI/CI (174).png,0
CWI (252),./data/CWI/CWI (252).png,1
CWI (1200),./data/CWI/CWI (1200).png,1
SOI (977),./data/SOI/SOI (977).png,3
CWI (1163),./data/CWI/CWI (1163).png,1
CI (1039),./data/CI/CI (1039).png,0
CWI (1099),./data/CWI/CWI (1099).png,1
CI (843),./data/CI/CI (843).png,0
CWI (50),./data/CWI/CWI (50).png,1
CI (101),./data/CI/CI (101).png,0
MCWI (677),./data/MCWI/MCWI (677).png,2
MCWI (563),./data/MCWI/MCWI (563).png,2
CWI (1044),./data/CWI/CWI (1044).png,1
CI (80),./data/CI/CI (80).png,0
CI (164),./data/CI/CI (164).png,0
MCWI (1072),./data/MCWI/MCWI (1072).png,2
CWI (791),./data/CWI/CWI (791).png,1
CWI (674),./data/CWI/CWI (674).png,1
SOI (68),./data/SOI/SOI (68).png,3
MCWI (582),./data/MCWI/MCWI (582).png,2
CWI (1173),./data/CWI/CWI (1173).png,1
CI (409),./data/CI/CI (409).png,0
MCWI (650),./data/MCWI/MCWI (650).png,2
CWI (557),./data/CWI/CWI (557).png,1
MCWI (611),./data/MCWI/MCWI (611).png,2
CWI (385),./data/CWI/CWI (385).png,1
MCWI (505),./data/MCWI/MCWI (505).png,2
CI (421),./data/CI/CI (421).png,0
SOI (919),./data/SOI/SOI (919).png,3
SOI (343),./data/SOI/SOI (343).png,3
CI (1146),./data/CI/CI (1146).png,0
SOI (503),./data/SOI/SOI (503).png,3
CWI (1080),./data/CWI/CWI (1080).png,1
CI (427),./data/CI/CI (427).png,0
SOI (523),./data/SOI/SOI (523).png,3
CWI (775),./data/CWI/CWI (775).png,1
CI (1128),./data/CI/CI (1128).png,0
CI (821),./data/CI/CI (821).png,0
SOI (723),./data/SOI/SOI (723).png,3
MCWI (631),./data/MCWI/MCWI (631).png,2
MCWI (734),./data/MCWI/MCWI (734).png,2
SOI (774),./data/SOI/SOI (774).png,3
CWI (1197),./data/CWI/CWI (1197).png,1
CWI (132),./data/CWI/CWI (132).png,1
CWI (299),./data/CWI/CWI (299).png,1
CI (1045),./data/CI/CI (1045).png,0
CI (1174),./data/CI/CI (1174).png,0
SOI (505),./data/SOI/SOI (505).png,3
SOI (4),./data/SOI/SOI (4).png,3
CWI (868),./data/CWI/CWI (868).png,1
CI (930),./data/CI/CI (930).png,0
SOI (772),./data/SOI/SOI (772).png,3
SOI (978),./data/SOI/SOI (978).png,3
SOI (817),./data/SOI/SOI (817).png,3
MCWI (1189),./data/MCWI/MCWI (1189).png,2
MCWI (123),./data/MCWI/MCWI (123).png,2
CWI (1067),./data/CWI/CWI (1067).png,1
MCWI (856),./data/MCWI/MCWI (856).png,2
MCWI (875),./data/MCWI/MCWI (875).png,2
CI (230),./data/CI/CI (230).png,0
MCWI (514),./data/MCWI/MCWI (514).png,2
MCWI (454),./data/MCWI/MCWI (454).png,2
SOI (314),./data/SOI/SOI (314).png,3
MCWI (1200),./data/MCWI/MCWI (1200).png,2
CI (957),./data/CI/CI (957).png,0
MCWI (1142),./data/MCWI/MCWI (1142).png,2
CWI (616),./data/CWI/CWI (616).png,1
SOI (263),./data/SOI/SOI (263).png,3
CI (879),./data/CI/CI (879).png,0
CWI (825),./data/CWI/CWI (825).png,1
MCWI (676),./data/MCWI/MCWI (676).png,2
SOI (32),./data/SOI/SOI (32).png,3
CWI (671),./data/CWI/CWI (671).png,1
CWI (1159),./data/CWI/CWI (1159).png,1
CI (585),./data/CI/CI (585).png,0
MCWI (1023),./data/MCWI/MCWI (1023).png,2
CI (150),./data/CI/CI (150).png,0
MCWI (164),./data/MCWI/MCWI (164).png,2
CWI (491),./data/CWI/CWI (491).png,1
CWI (763),./data/CWI/CWI (763).png,1
SOI (50),./data/SOI/SOI (50).png,3
MCWI (780),./data/MCWI/MCWI (780).png,2
CI (253),./data/CI/CI (253).png,0
CI (151),./data/CI/CI (151).png,0
CI (321),./data/CI/CI (321).png,0
CI (1150),./data/CI/CI (1150).png,0
CI (637),./data/CI/CI (637).png,0
CWI (614),./data/CWI/CWI (614).png,1
CWI (391),./data/CWI/CWI (391).png,1
MCWI (1075),./data/MCWI/MCWI (1075).png,2
CWI (1147),./data/CWI/CWI (1147).png,1
SOI (404),./data/SOI/SOI (404).png,3
SOI (88),./data/SOI/SOI (88).png,3
SOI (198),./data/SOI/SOI (198).png,3
CWI (551),./data/CWI/CWI (551).png,1
MCWI (868),./data/MCWI/MCWI (868).png,2
SOI (857),./data/SOI/SOI (857).png,3
SOI (464),./data/SOI/SOI (464).png,3
SOI (631),./data/SOI/SOI (631).png,3
CI (536),./data/CI/CI (536).png,0
MCWI (138),./data/MCWI/MCWI (138).png,2
CWI (1022),./data/CWI/CWI (1022).png,1
CI (342),./data/CI/CI (342).png,0
SOI (527),./data/SOI/SOI (527).png,3
MCWI (602),./data/MCWI/MCWI (602).png,2
MCWI (746),./data/MCWI/MCWI (746).png,2
CWI (275),./data/CWI/CWI (275).png,1
MCWI (428),./data/MCWI/MCWI (428).png,2
SOI (895),./data/SOI/SOI (895).png,3
CI (341),./data/CI/CI (341).png,0
MCWI (657),./data/MCWI/MCWI (657).png,2
CWI (427),./data/CWI/CWI (427).png,1
CWI (642),./data/CWI/CWI (642).png,1
MCWI (410),./data/MCWI/MCWI (410).png,2
CI (438),./data/CI/CI (438).png,0
MCWI (250),./data/MCWI/MCWI (250).png,2
CWI (1155),./data/CWI/CWI (1155).png,1
SOI (565),./data/SOI/SOI (565).png,3
CWI (369),./data/CWI/CWI (369).png,1
MCWI (1019),./data/MCWI/MCWI (1019).png,2
CI (298),./data/CI/CI (298).png,0
MCWI (270),./data/MCWI/MCWI (270).png,2
CWI (767),./data/CWI/CWI (767).png,1
CWI (499),./data/CWI/CWI (499).png,1
MCWI (1101),./data/MCWI/MCWI (1101).png,2
SOI (369),./data/SOI/SOI (369).png,3
SOI (388),./data/SOI/SOI (388).png,3
MCWI (903),./data/MCWI/MCWI (903).png,2
CWI (1071),./data/CWI/CWI (1071).png,1
MCWI (79),./data/MCWI/MCWI (79).png,2
CI (820),./data/CI/CI (820).png,0
CI (1057),./data/CI/CI (1057).png,0
SOI (63),./data/SOI/SOI (63).png,3
CI (635),./data/CI/CI (635).png,0
SOI (1123),./data/SOI/SOI (1123).png,3
SOI (315),./data/SOI/SOI (315).png,3
MCWI (124),./data/MCWI/MCWI (124).png,2
CWI (14),./data/CWI/CWI (14).png,1
CI (469),./data/CI/CI (469).png,0
CWI (297),./data/CWI/CWI (297).png,1
MCWI (1126),./data/MCWI/MCWI (1126).png,2
CWI (142),./data/CWI/CWI (142).png,1
MCWI (712),./data/MCWI/MCWI (712).png,2
CI (336),./data/CI/CI (336).png,0
CWI (206),./data/CWI/CWI (206).png,1
MCWI (606),./data/MCWI/MCWI (606).png,2
CI (518),./data/CI/CI (518).png,0
SOI (484),./data/SOI/SOI (484).png,3
CWI (161),./data/CWI/CWI (161).png,1
SOI (755),./data/SOI/SOI (755).png,3
MCWI (860),./data/MCWI/MCWI (860).png,2
MCWI (443),./data/MCWI/MCWI (443).png,2
CI (948),./data/CI/CI (948).png,0
SOI (244),./data/SOI/SOI (244).png,3
CWI (1000),./data/CWI/CWI (1000).png,1
CI (890),./data/CI/CI (890).png,0
SOI (1054),./data/SOI/SOI (1054).png,3
MCWI (64),./data/MCWI/MCWI (64).png,2
CWI (224),./data/CWI/CWI (224).png,1
CWI (875),./data/CWI/CWI (875).png,1
MCWI (218),./data/MCWI/MCWI (218).png,2
CWI (843),./data/CWI/CWI (843).png,1
CI (1142),./data/CI/CI (1142).png,0
CI (68),./data/CI/CI (68).png,0
SOI (634),./data/SOI/SOI (634).png,3
CWI (762),./data/CWI/CWI (762).png,1
MCWI (278),./data/MCWI/MCWI (278).png,2
CI (130),./data/CI/CI (130).png,0
MCWI (187),./data/MCWI/MCWI (187).png,2
CI (603),./data/CI/CI (603).png,0
CI (584),./data/CI/CI (584).png,0
CI (1055),./data/CI/CI (1055).png,0
SOI (964),./data/SOI/SOI (964).png,3
SOI (271),./data/SOI/SOI (271).png,3
CI (304),./data/CI/CI (304).png,0
CWI (982),./data/CWI/CWI (982).png,1
MCWI (952),./data/MCWI/MCWI (952).png,2
MCWI (697),./data/MCWI/MCWI (697).png,2
CI (1104),./data/CI/CI (1104).png,0
CWI (34),./data/CWI/CWI (34).png,1
MCWI (1198),./data/MCWI/MCWI (1198).png,2
MCWI (445),./data/MCWI/MCWI (445).png,2
CWI (1013),./data/CWI/CWI (1013).png,1
MCWI (169),./data/MCWI/MCWI (169).png,2
MCWI (693),./data/MCWI/MCWI (693).png,2
CI (1000),./data/CI/CI (1000).png,0
CI (419),./data/CI/CI (419).png,0
CWI (292),./data/CWI/CWI (292).png,1
CWI (1131),./data/CWI/CWI (1131).png,1
CI (790),./data/CI/CI (790).png,0
CWI (333),./data/CWI/CWI (333).png,1
MCWI (156),./data/MCWI/MCWI (156).png,2
SOI (593),./data/SOI/SOI (593).png,3
CI (411),./data/CI/CI (411).png,0
MCWI (418),./data/MCWI/MCWI (418).png,2
MCWI (586),./data/MCWI/MCWI (586).png,2
CWI (1020),./data/CWI/CWI (1020).png,1
CI (1062),./data/CI/CI (1062).png,0
CI (797),./data/CI/CI (797).png,0
SOI (92),./data/SOI/SOI (92).png,3
SOI (1151),./data/SOI/SOI (1151).png,3
CWI (37),./data/CWI/CWI (37).png,1
SOI (1065),./data/SOI/SOI (1065).png,3
CWI (1135),./data/CWI/CWI (1135).png,1
MCWI (114),./data/MCWI/MCWI (114).png,2
SOI (1108),./data/SOI/SOI (1108).png,3
CI (818),./data/CI/CI (818).png,0
SOI (840),./data/SOI/SOI (840).png,3
SOI (862),./data/SOI/SOI (862).png,3
MCWI (350),./data/MCWI/MCWI (350).png,2
CI (762),./data/CI/CI (762).png,0
MCWI (759),./data/MCWI/MCWI (759).png,2
CI (652),./data/CI/CI (652).png,0
CI (1190),./data/CI/CI (1190).png,0
CWI (630),./data/CWI/CWI (630).png,1
SOI (255),./data/SOI/SOI (255).png,3
CWI (576),./data/CWI/CWI (576).png,1
CI (943),./data/CI/CI (943).png,0
MCWI (811),./data/MCWI/MCWI (811).png,2
MCWI (497),./data/MCWI/MCWI (497).png,2
CI (179),./data/CI/CI (179).png,0
SOI (572),./data/SOI/SOI (572).png,3
CWI (723),./data/CWI/CWI (723).png,1
CI (10),./data/CI/CI (10).png,0
MCWI (132),./data/MCWI/MCWI (132).png,2
SOI (932),./data/SOI/SOI (932).png,3
CWI (1109),./data/CWI/CWI (1109).png,1
MCWI (730),./data/MCWI/MCWI (730).png,2
MCWI (116),./data/MCWI/MCWI (116).png,2
CWI (283),./data/CWI/CWI (283).png,1
SOI (236),./data/SOI/SOI (236).png,3
CWI (214),./data/CWI/CWI (214).png,1
MCWI (906),./data/MCWI/MCWI (906).png,2
CWI (72),./data/CWI/CWI (72).png,1
CI (591),./data/CI/CI (591).png,0
SOI (508),./data/SOI/SOI (508).png,3
CI (615),./data/CI/CI (615).png,0
SOI (385),./data/SOI/SOI (385).png,3
CI (413),./data/CI/CI (413).png,0
SOI (809),./data/SOI/SOI (809).png,3
MCWI (663),./data/MCWI/MCWI (663).png,2
CI (871),./data/CI/CI (871).png,0
CWI (242),./data/CWI/CWI (242).png,1
SOI (101),./data/SOI/SOI (101).png,3
CWI (91),./data/CWI/CWI (91).png,1
MCWI (901),./data/MCWI/MCWI (901).png,2
SOI (436),./data/SOI/SOI (436).png,3
CI (123),./data/CI/CI (123).png,0
CI (66),./data/CI/CI (66).png,0
MCWI (1181),./data/MCWI/MCWI (1181).png,2
CWI (376),./data/CWI/CWI (376).png,1
SOI (696),./data/SOI/SOI (696).png,3
CI (726),./data/CI/CI (726).png,0
MCWI (567),./data/MCWI/MCWI (567).png,2
SOI (423),./data/SOI/SOI (423).png,3
MCWI (1067),./data/MCWI/MCWI (1067).png,2
SOI (963),./data/SOI/SOI (963).png,3
CWI (810),./data/CWI/CWI (810).png,1
CI (1048),./data/CI/CI (1048).png,0
MCWI (674),./data/MCWI/MCWI (674).png,2
CI (1200),./data/CI/CI (1200).png,0
CI (568),./data/CI/CI (568).png,0
SOI (86),./data/SOI/SOI (86).png,3
CI (355),./data/CI/CI (355).png,0
MCWI (909),./data/MCWI/MCWI (909).png,2
CI (204),./data/CI/CI (204).png,0
CWI (1059),./data/CWI/CWI (1059).png,1
SOI (946),./data/SOI/SOI (946).png,3
CI (110),./data/CI/CI (110).png,0
MCWI (1044),./data/MCWI/MCWI (1044).png,2
MCWI (934),./data/MCWI/MCWI (934).png,2
SOI (8),./data/SOI/SOI (8).png,3
CI (613),./data/CI/CI (613).png,0
CWI (956),./data/CWI/CWI (956).png,1
MCWI (1113),./data/MCWI/MCWI (1113).png,2
SOI (42),./data/SOI/SOI (42).png,3
CWI (1149),./data/CWI/CWI (1149).png,1
CWI (1002),./data/CWI/CWI (1002).png,1
CI (443),./data/CI/CI (443).png,0
SOI (531),./data/SOI/SOI (531).png,3
CI (1009),./data/CI/CI (1009).png,0
SOI (958),./data/SOI/SOI (958).png,3
CWI (889),./data/CWI/CWI (889).png,1
MCWI (148),./data/MCWI/MCWI (148).png,2
CI (400),./data/CI/CI (400).png,0
MCWI (902),./data/MCWI/MCWI (902).png,2
MCWI (651),./data/MCWI/MCWI (651).png,2
CWI (155),./data/CWI/CWI (155).png,1
CI (741),./data/CI/CI (741).png,0
CWI (205),./data/CWI/CWI (205).png,1
CI (1153),./data/CI/CI (1153).png,0
CWI (467),./data/CWI/CWI (467).png,1
CI (524),./data/CI/CI (524).png,0
CI (740),./data/CI/CI (740).png,0
CWI (1188),./data/CWI/CWI (1188).png,1
CWI (742),./data/CWI/CWI (742).png,1
CI (442),./data/CI/CI (442).png,0
MCWI (701),./data/MCWI/MCWI (701).png,2
MCWI (993),./data/MCWI/MCWI (993).png,2
CWI (424),./data/CWI/CWI (424).png,1
CI (648),./data/CI/CI (648).png,0
SOI (584),./data/SOI/SOI (584).png,3
CWI (1035),./data/CWI/CWI (1035).png,1
CI (444),./data/CI/CI (444).png,0
SOI (98),./data/SOI/SOI (98).png,3
CI (319),./data/CI/CI (319).png,0
MCWI (1074),./data/MCWI/MCWI (1074).png,2
MCWI (108),./data/MCWI/MCWI (108).png,2
CWI (1169),./data/CWI/CWI (1169).png,1
SOI (729),./data/SOI/SOI (729).png,3
CI (727),./data/CI/CI (727).png,0
CI (175),./data/CI/CI (175).png,0
CWI (617),./data/CWI/CWI (617).png,1
CI (65),./data/CI/CI (65).png,0
SOI (239),./data/SOI/SOI (239).png,3
MCWI (1130),./data/MCWI/MCWI (1130).png,2
SOI (83),./data/SOI/SOI (83).png,3
MCWI (977),./data/MCWI/MCWI (977).png,2
CWI (1096),./data/CWI/CWI (1096).png,1
CWI (248),./data/CWI/CWI (248).png,1
CI (33),./data/CI/CI (33).png,0
SOI (686),./data/SOI/SOI (686).png,3
SOI (309),./data/SOI/SOI (309).png,3
CI (869),./data/CI/CI (869).png,0
CWI (722),./data/CWI/CWI (722).png,1
CWI (924),./data/CWI/CWI (924).png,1
SOI (1172),./data/SOI/SOI (1172).png,3
MCWI (887),./data/MCWI/MCWI (887).png,2
MCWI (98),./data/MCWI/MCWI (98).png,2
SOI (1009),./data/SOI/SOI (1009).png,3
CWI (1074),./data/CWI/CWI (1074).png,1
CWI (476),./data/CWI/CWI (476).png,1
MCWI (479),./data/MCWI/MCWI (479).png,2
CI (1110),./data/CI/CI (1110).png,0
MCWI (810),./data/MCWI/MCWI (810).png,2
MCWI (408),./data/MCWI/MCWI (408).png,2
CWI (90),./data/CWI/CWI (90).png,1
MCWI (366),./data/MCWI/MCWI (366).png,2
SOI (588),./data/SOI/SOI (588).png,3
CI (576),./data/CI/CI (576).png,0
SOI (516),./data/SOI/SOI (516).png,3
CI (295),./data/CI/CI (295).png,0
CI (423),./data/CI/CI (423).png,0
CI (1187),./data/CI/CI (1187).png,0
SOI (458),./data/SOI/SOI (458).png,3
MCWI (731),./data/MCWI/MCWI (731).png,2
CI (278),./data/CI/CI (278).png,0
CWI (897),./data/CWI/CWI (897).png,1
MCWI (376),./data/MCWI/MCWI (376).png,2
MCWI (944),./data/MCWI/MCWI (944).png,2
MCWI (1148),./data/MCWI/MCWI (1148).png,2
MCWI (1173),./data/MCWI/MCWI (1173).png,2
CI (367),./data/CI/CI (367).png,0
MCWI (506),./data/MCWI/MCWI (506).png,2
CI (344),./data/CI/CI (344).png,0
CI (611),./data/CI/CI (611).png,0
SOI (1079),./data/SOI/SOI (1079).png,3
CWI (848),./data/CWI/CWI (848).png,1
CWI (156),./data/CWI/CWI (156).png,1
CWI (679),./data/CWI/CWI (679).png,1
MCWI (438),./data/MCWI/MCWI (438).png,2
CWI (980),./data/CWI/CWI (980).png,1
MCWI (1120),./data/MCWI/MCWI (1120).png,2
CWI (1172),./data/CWI/CWI (1172).png,1
MCWI (277),./data/MCWI/MCWI (277).png,2
CWI (640),./data/CWI/CWI (640).png,1
CWI (516),./data/CWI/CWI (516).png,1
SOI (114),./data/SOI/SOI (114).png,3
CWI (174),./data/CWI/CWI (174).png,1
SOI (645),./data/SOI/SOI (645).png,3
SOI (1147),./data/SOI/SOI (1147).png,3
CWI (303),./data/CWI/CWI (303).png,1
MCWI (1012),./data/MCWI/MCWI (1012).png,2
SOI (313),./data/SOI/SOI (313).png,3
MCWI (219),./data/MCWI/MCWI (219).png,2
SOI (317),./data/SOI/SOI (317).png,3
SOI (1111),./data/SOI/SOI (1111).png,3
SOI (821),./data/SOI/SOI (821).png,3
CI (913),./data/CI/CI (913).png,0
SOI (736),./data/SOI/SOI (736).png,3
CWI (138),./data/CWI/CWI (138).png,1
CWI (94),./data/CWI/CWI (94).png,1
SOI (132),./data/SOI/SOI (132).png,3
SOI (180),./data/SOI/SOI (180).png,3
CWI (1011),./data/CWI/CWI (1011).png,1
CI (474),./data/CI/CI (474).png,0
MCWI (94),./data/MCWI/MCWI (94).png,2
CI (6),./data/CI/CI (6).png,0
SOI (667),./data/SOI/SOI (667).png,3
CWI (1037),./data/CWI/CWI (1037).png,1
CI (1052),./data/CI/CI (1052).png,0
CWI (683),./data/CWI/CWI (683).png,1
CWI (78),./data/CWI/CWI (78).png,1
SOI (1041),./data/SOI/SOI (1041).png,3
SOI (910),./data/SOI/SOI (910).png,3
CI (876),./data/CI/CI (876).png,0
SOI (207),./data/SOI/SOI (207).png,3
MCWI (126),./data/MCWI/MCWI (126).png,2
CWI (466),./data/CWI/CWI (466).png,1
SOI (1020),./data/SOI/SOI (1020).png,3
MCWI (1152),./data/MCWI/MCWI (1152).png,2
CWI (975),./data/CWI/CWI (975).png,1
CWI (482),./data/CWI/CWI (482).png,1
CI (287),./data/CI/CI (287).png,0
CI (296),./data/CI/CI (296).png,0
SOI (733),./data/SOI/SOI (733).png,3
CI (368),./data/CI/CI (368).png,0
CI (583),./data/CI/CI (583).png,0
CI (1114),./data/CI/CI (1114).png,0
CI (335),./data/CI/CI (335).png,0
CI (571),./data/CI/CI (571).png,0
CWI (613),./data/CWI/CWI (613).png,1
SOI (657),./data/SOI/SOI (657).png,3
CI (907),./data/CI/CI (907).png,0
CWI (521),./data/CWI/CWI (521).png,1
CI (1116),./data/CI/CI (1116).png,0
MCWI (649),./data/MCWI/MCWI (649).png,2
MCWI (783),./data/MCWI/MCWI (783).png,2
SOI (632),./data/SOI/SOI (632).png,3
MCWI (992),./data/MCWI/MCWI (992).png,2
SOI (824),./data/SOI/SOI (824).png,3
MCWI (802),./data/MCWI/MCWI (802).png,2
CI (768),./data/CI/CI (768).png,0
CI (484),./data/CI/CI (484).png,0
SOI (246),./data/SOI/SOI (246).png,3
SOI (151),./data/SOI/SOI (151).png,3
MCWI (510),./data/MCWI/MCWI (510).png,2
CWI (445),./data/CWI/CWI (445).png,1
CWI (29),./data/CWI/CWI (29).png,1
SOI (1190),./data/SOI/SOI (1190).png,3
CWI (1124),./data/CWI/CWI (1124).png,1
SOI (827),./data/SOI/SOI (827).png,3
SOI (798),./data/SOI/SOI (798).png,3
CI (940),./data/CI/CI (940).png,0
SOI (94),./data/SOI/SOI (94).png,3
SOI (956),./data/SOI/SOI (956).png,3
SOI (673),./data/SOI/SOI (673).png,3
CWI (117),./data/CWI/CWI (117).png,1
MCWI (436),./data/MCWI/MCWI (436).png,2
CWI (266),./data/CWI/CWI (266).png,1
CWI (263),./data/CWI/CWI (263).png,1
CWI (703),./data/CWI/CWI (703).png,1
CWI (921),./data/CWI/CWI (921).png,1
MCWI (150),./data/MCWI/MCWI (150).png,2
CWI (806),./data/CWI/CWI (806).png,1
SOI (20),./data/SOI/SOI (20).png,3
CWI (545),./data/CWI/CWI (545).png,1
CWI (503),./data/CWI/CWI (503).png,1
MCWI (570),./data/MCWI/MCWI (570).png,2
MCWI (206),./data/MCWI/MCWI (206).png,2
CWI (508),./data/CWI/CWI (508).png,1
CI (860),./data/CI/CI (860).png,0
SOI (274),./data/SOI/SOI (274).png,3
CWI (1055),./data/CWI/CWI (1055).png,1
MCWI (1042),./data/MCWI/MCWI (1042).png,2
MCWI (23),./data/MCWI/MCWI (23).png,2
CI (13),./data/CI/CI (13).png,0
MCWI (1036),./data/MCWI/MCWI (1036).png,2
SOI (137),./data/SOI/SOI (137).png,3
MCWI (1040),./data/MCWI/MCWI (1040).png,2
SOI (60),./data/SOI/SOI (60).png,3
CWI (1001),./data/CWI/CWI (1001).png,1
CI (138),./data/CI/CI (138).png,0
MCWI (1124),./data/MCWI/MCWI (1124).png,2
CWI (672),./data/CWI/CWI (672).png,1
SOI (450),./data/SOI/SOI (450).png,3
SOI (59),./data/SOI/SOI (59).png,3
CWI (307),./data/CWI/CWI (307).png,1
CWI (103),./data/CWI/CWI (103).png,1
MCWI (486),./data/MCWI/MCWI (486).png,2
MCWI (87),./data/MCWI/MCWI (87).png,2
MCWI (866),./data/MCWI/MCWI (866).png,2
CWI (31),./data/CWI/CWI (31).png,1
MCWI (439),./data/MCWI/MCWI (439).png,2
SOI (726),./data/SOI/SOI (726).png,3
CWI (115),./data/CWI/CWI (115).png,1
SOI (1047),./data/SOI/SOI (1047).png,3
CWI (128),./data/CWI/CWI (128).png,1
CI (858),./data/CI/CI (858).png,0
SOI (432),./data/SOI/SOI (432).png,3
CI (391),./data/CI/CI (391).png,0
CI (714),./data/CI/CI (714).png,0
SOI (1193),./data/SOI/SOI (1193).png,3
CI (693),./data/CI/CI (693).png,0
SOI (192),./data/SOI/SOI (192).png,3
CI (1010),./data/CI/CI (1010).png,0
SOI (662),./data/SOI/SOI (662).png,3
SOI (836),./data/SOI/SOI (836).png,3
CI (468),./data/CI/CI (468).png,0
